-0.6596208074,-0.1518131241,1
-0.0457933840,0.6488832552,0
1.0633133438,0.2399357186,0
1.0341848620,-0.4324758148,0
0.1470554647,-1.6378936207,1
-0.4560769271,0.3984717439,0
-0.3812824182,0.6318895180,0
-1.7426606358,0.4745411340,0
-1.5156647991,-0.3786040463,1
-0.6618405895,-0.3115375907,0
-1.9580669178,3.1628645586,1
1.1209272881,2.0453349605,1
-1.6228461249,-0.0786362131,0
-1.4282668672,-0.0737248413,0
-1.3963076518,1.0266727510,1
0.2680286831,0.4937316356,0
-0.5221674573,-0.7723812529,0
3.6527165396,2.3366444526,1
-2.1039971529,0.0953906489,1
-0.6536608887,0.1819784222,0
-2.3155942985,-1.1144581862,1
0.2930820275,-0.2316716175,0
-1.8856427247,-4.6369129853,1
-1.3983217139,-0.0050388380,0
0.9521325944,-0.1096699252,0
-0.6926168112,0.1248216313,0
-0.7824274635,0.4437346624,0
0.2719520083,0.3448608429,0
1.0481176940,-0.2050237235,0
-1.9000972354,-0.9644367763,0
0.5145727872,-0.8408755179,0
-1.4990817244,1.1072245107,1
1.2751858889,0.2442426738,0
-3.2341310136,-0.9652335637,1
-0.1167234945,0.0476988500,1
0.0033290626,-1.5331312939,0
-0.1195856677,0.1968346999,0
2.5203884117,-1.7632712928,1
1.7661588977,-0.3791614186,1
-0.7710504890,-2.9893424181,1
-1.6093459881,0.4534788603,1
-3.1880245599,3.2477401450,1
-1.6555773457,-0.5598397922,1
-0.4247676070,-0.5003496285,0
1.7443056406,2.4568149225,1
1.9800282969,-0.5070370311,0
1.0329999789,-1.8061211115,0
-1.2040323573,-3.4510513173,1
-0.1955444342,0.9199683749,1
0.9907735303,0.4589068596,0
-1.2165299460,-3.1984962059,1
2.3088287685,0.4687164998,0
1.0250375671,-2.6602328753,0
3.4990020745,0.9225485687,1
-0.3430757089,-0.4863396128,0
0.9625639873,-0.4965501162,1
-0.0297941894,-0.8008113011,1
-1.7764357085,0.9135067071,1
-1.7975585691,-0.4245865068,0
0.2878680953,-1.4573440931,0
2.2761515365,-1.1552622119,1
0.3047763324,-1.7534549437,1
2.9946621740,3.9988158016,1
0.6649209611,1.1868737106,1
1.8963047841,-0.7833948383,0
-0.4811432552,0.4885873732,0
-0.7003441499,-1.1891433045,1
-0.9174950833,-0.4293035273,0
-0.3984027287,-0.4193800315,1
-0.4107938360,1.4095753808,1
-1.8547950911,-0.6022990285,0
2.8692549827,0.6380493876,1
4.2957304695,-1.3348930014,1
2.8339136592,-0.4813011672,0
-2.4230979272,-0.9773327850,1
1.1247889696,1.3343168459,0
-2.1219049466,0.1834176990,0
0.5123657491,0.7643428531,0
1.5540474033,0.4866161693,0
0.0614570970,1.7198358895,0
0.2030770077,-0.1841912527,0
0.9653929156,4.7216973301,1
0.0160287440,1.2163168641,1
-0.7463847661,0.9039428921,0
-0.1700666893,-0.9486012895,0
-4.9814369110,0.2262321927,1
1.0806340243,-1.7177108077,0
2.2000892908,-0.7331092683,1
-1.7457728667,0.0874760200,1
-0.9255336826,-0.4011673542,0
2.8570865765,0.9386560050,0
1.2079006480,-1.6488912104,0
-3.1310555640,-1.1033492225,1
1.3796746790,-1.1303065600,0
-0.9502716954,-1.1879709328,1
0.4413151158,1.1454010368,0
0.4588202217,-1.2336561432,0
-0.8051467110,1.2307424582,0
0.5097471704,2.4826047446,1
-0.5563333816,-1.1217984979,1
0.3639671144,-1.2471890245,0
3.7263081109,-1.5259974655,1
-1.0266273644,-0.9261025679,1
-2.3554278819,1.0413472787,1
-0.4117522066,2.3916309759,1
1.4286330056,2.4547459874,1
2.0175268631,-1.8969660057,0
-2.8437908031,0.6137047187,1
-2.3491497923,-0.2857262043,1
-0.9521575535,-1.3396196618,1
-2.4267436316,-0.6887678099,1
-0.0858547734,-1.1613651724,0
0.4460325287,1.5744475346,0
0.6266138426,-0.9927029473,1
1.6174366975,2.4566275901,1
-3.8320560765,-0.6531043580,1
0.0709765836,-1.5674185626,1
0.9104602149,1.1174596903,1
-0.9471381677,-1.0203754705,0
0.6524680084,0.4390185845,0
-0.9849237898,-0.8160135016,0
1.3659983680,0.3886374439,1
-1.4156582053,-0.3356455054,1
0.3051120200,-0.6800131259,0
3.1716283425,0.2585340483,1
-0.3389083773,-1.1748608788,0
-1.5510043036,-2.7209564387,1
-0.5334301479,0.4673529299,0
0.9856949389,0.0575283360,0
-1.0413986291,6.8214693539,1
3.4608675211,1.3078542415,1
2.4051380804,-2.1936001837,1
-0.9074241681,1.7002241792,1
-0.0091826400,0.1887431601,0
0.1523509328,-0.3544781630,0
-0.6622878835,-1.2730648718,1
1.4224413658,-0.0912462265,0
1.9455591489,1.4585415468,0
-0.1713623416,2.9324725432,1
0.9661776190,-1.6215182000,0
1.6612219462,-0.9042513319,0
-1.2836519794,1.5976866570,1
-0.6627836964,-0.1695912335,1
-0.7375517859,0.2425181210,0
2.2353276454,2.6008348866,1
2.2293636865,-1.5517447733,1
-0.8303392918,-0.4440324118,0
0.1986635816,0.2596740345,0
-0.4296541503,1.4708066572,0
-2.2692970066,-0.0023260470,0
-0.0518765634,-1.2228757868,0
0.5322048193,-0.4339111520,0
0.2634362547,3.1657464273,1
-1.9996709857,-0.8621003955,0
0.2596530506,0.8908859852,0
-1.3937262956,-0.6143851990,0
-0.9317118668,0.2927751779,1
-2.9986107427,-2.5286139441,1
-0.7737862247,1.4677494954,0
3.3443078274,-0.1699225684,1
0.9283233698,-4.7883862694,1
-0.1358925949,2.4715151185,0
-0.0559529628,1.9093430988,1
0.4230723714,-0.5880684728,0
-0.7356195011,6.2681607827,1
-1.1652197271,-1.1605326426,1
0.1753465795,0.3643804743,0
-4.5907040813,2.1523979641,1
-2.4428577137,-1.5009175142,1
-0.6708693157,-0.7562963754,0
1.1996945951,3.5836658770,1
-3.4305044871,0.9786732745,1
-2.6938165252,1.6211310274,0
-0.2789548569,0.1254320782,0
-0.6931452199,0.6497354420,1
-0.6212925813,0.0037809996,1
0.9700633610,-2.1883226712,1
-1.5274770056,1.8207078226,0
-1.5071454780,0.6501494613,1
1.2891101653,1.0131878055,0
0.7725850776,-0.0932340146,0
-2.4917877328,-1.3230648404,1
-1.3190591316,-0.7659792375,0
1.4247461978,1.7291869701,0
1.1635075088,-0.0307592103,1
-0.0914536524,0.3658568787,0
2.6712642031,0.1407690182,1
0.5602675234,1.1401349961,1
-0.4964448272,0.5892607798,0
-0.1825715926,2.0286687546,0
0.3032390651,-0.2694671212,0
-0.2423381680,1.0749845381,0
0.4889412371,-2.0245013028,0
-0.8191655866,0.2924992265,0
-0.6944394483,-0.4235324108,1
-3.0827230567,-0.4127101021,1
-0.7639231426,-0.2787947961,0
0.1228110563,2.3187544305,1
0.7901383605,0.4575116008,0
-0.6274892772,1.1018822390,0
1.7442377853,-0.5845094921,0
-0.7279862788,1.4231664443,1
-0.7102018271,0.4798931382,0
-1.1311006210,1.0134303725,0
0.4197176823,2.5317193618,1
-1.3550903831,-2.0114906045,1
0.0169025817,-0.2831620707,0
-0.6162012149,0.5409940903,1
-0.7047345618,-0.0786898092,1
0.3481142273,-1.2267731114,1
0.2336181553,-0.7247261082,1
0.2751897778,0.2498081841,0
-1.7496869611,1.5540857854,1
-1.8079653353,-3.4039848974,1
0.1985622155,0.1649399930,0
0.2591649930,-0.2066855866,0
-1.0171694501,-0.2515646405,0
-0.9871838868,-2.4328710878,0
-0.7337377895,3.5257240686,1
2.7285936863,1.0526162902,1
-0.7825036387,-1.7996354770,1
0.4701863315,1.2725333676,0
-3.2739335598,-1.0168209865,1
-1.8084132670,-1.5430384080,1
-3.5399463060,0.0469441726,1
-0.6297679209,-0.3723500379,0
1.2336607157,-2.0521707451,1
0.8586008713,-0.9951945338,0
-1.7640428765,0.2377668845,1
1.3903027581,-1.4925684641,1
5.2737987661,2.2146672926,1
0.3807371635,0.3632577274,0
-0.8965789884,-0.7902666127,0
-3.3833091074,-0.7158120895,1
-0.5391698328,0.2684609160,0
0.9305160224,1.1160938805,1
1.1236742007,0.1703726179,0
2.8587925509,0.2631881213,0
-0.1396573389,0.8288392825,0
-3.7369615225,-2.8628709572,1
0.3168888900,-0.6173633747,1
3.2331291733,-3.3693213253,1
2.7019512462,4.0561938582,1
-0.6659963858,-1.8193173895,1
-0.5084819474,0.1392572422,0
-1.1596885637,1.7034647902,0
0.4775650171,2.1617009607,1
-0.2482189961,1.1954499708,1
-3.9389504280,1.1604223159,1
-0.0370530138,-0.1146843152,0
1.3678556684,-1.3503757131,0
0.9083551285,0.9057543484,1
-0.5362657525,0.6505018099,0
-0.3491113410,-0.7348974022,0
-1.1528250949,-0.6746680606,0
1.2995059937,-0.8274072220,0
-2.7772954201,0.3004224781,1
-2.6804434363,-0.2805487271,1
1.8353164004,-1.1803017933,1
0.7593339304,0.6932085246,0
-0.7257555953,-0.7757554034,1
0.8451236440,-0.4852092713,0
0.2427523472,0.0045493721,0
2.2402596890,0.1036895927,1
0.8993974775,0.2422147977,0
0.4581991937,-0.3859357346,0
0.2218239987,3.4473697066,1
-3.3504320157,0.2112352822,1
-0.0068931780,-0.4196207282,1
-0.9184722819,-0.4625693640,1
-0.4974302337,0.5042985508,0
-1.0122749014,-1.0643937806,1
2.1848785387,0.5830249951,0
0.5729783324,-0.2360517025,0
-0.4393107655,1.2486639445,0
-0.7385737475,1.6094122425,1
0.6711983472,0.8983820919,1
-0.5287577491,1.2215673857,0
0.5826633877,-0.4360501924,0
-0.7649139565,-2.9416531440,1
0.4101219906,3.4313186414,1
-1.1920657576,0.6342402695,0
0.6165707727,-0.0191220716,1
1.6447413181,-2.0066178436,1
-2.1433783418,1.3037033924,1
1.3972137982,2.9894592796,1
2.1118476778,0.1835285433,0
1.5178169749,2.6978503225,1
-0.3670545744,-0.7665107354,0
0.6079507008,-1.2082098136,0
0.7673106329,3.5214423707,1
-0.0911938175,-0.5556223737,1
-0.6688400810,-1.6243385011,0
2.2250541880,-1.0646778738,1
1.3120764528,-2.2846430865,1
0.2281459352,2.2046899290,1
-0.2938906943,1.2786831762,1
0.7425268554,-2.2924630825,1
0.5975208467,0.2029705308,0
2.0041608390,-0.5579103001,1
-3.9653476566,-1.2745070671,1
1.0410488613,-0.6167835179,0
-0.7444179280,-0.7797839363,1
3.0952467727,-0.0559729135,1
0.2614063300,-1.2463731385,0
1.6325224734,-1.4355166912,1
-0.2978462835,1.3636333027,1
-1.6572831274,-0.2205851482,1
-0.4266451838,0.4995923058,0
-1.0841267366,0.0911568635,0
-0.0670668634,-0.7209362854,0
0.5409863815,0.2766473240,0
-0.5322781189,1.3132181185,1
-0.8946480675,0.8435618993,0
-2.8902659509,1.1876870142,1
-0.6823069436,-0.1809635627,0
-0.8538291533,-2.2026796139,1
1.9408988890,1.4032183125,1
0.0556501111,-0.0360051610,0
-0.0209527309,-1.3501852026,0
0.5492135452,1.2034067032,0
0.1829944266,-1.3657339885,1
-0.8054648328,0.3840619657,0
-2.4864037529,-0.7158457419,1
-0.5713690475,-2.6446452115,1
-0.1970894832,-2.3744120345,1
0.3280836472,-0.0701227640,0
-2.2119213453,3.1279158324,1
1.3417393009,2.3570715508,1
0.9377323706,-1.3407908402,0
1.0593603426,-2.0786822319,0
-1.0643344997,0.6362566566,1
0.8820590561,0.7197375631,1
-0.8505143821,0.6760480153,0
0.6875562845,0.9370015221,0
1.1500064616,0.5358901732,1
3.0701179833,3.1020406762,1
0.5569201405,1.1309425530,0
-0.1614319862,0.6039814905,1
-0.7997186907,0.5163107266,0
-1.6654958645,0.2688841193,1
-0.8405066807,1.6477510437,0
1.8787808238,-0.9798698847,0
-0.4514950913,0.2863673331,0
-1.0754757586,-0.9013308406,0
1.9783068516,-1.0398821635,1
0.9750993073,0.1398937045,0
2.2990354704,2.7900675684,1
-1.2183113780,-0.2471246802,0
0.4182600186,0.6726911167,0
-0.4340203035,0.7902626605,0
-0.1385257354,0.4272963650,0
-0.9350562425,-2.2452021424,0
-1.3200316540,-2.6804847464,1
0.2231867152,-2.7438840723,1
1.7090053839,0.3949107117,0
0.8774797827,0.2358466199,0
2.4664786915,1.5949658390,1
-0.8980890796,-0.3527567042,1
-3.7844786785,1.6345329984,1
0.1901393635,-1.2079128872,1
-0.8162534785,1.4106768782,0
-0.1114517086,-0.4401642162,0
-0.8245739157,1.1137232773,1
1.7558417246,-1.0659907379,0
-0.9877989016,-0.5966167389,0
-1.1886774915,1.3693299628,0
0.0385013043,0.1234493949,1
4.6980954988,-0.3263015982,1
0.3129508480,0.8462435794,0
1.8536571979,-0.8396457583,1
1.6597518915,1.3656592814,1
-0.7428446801,3.9064643575,1
-0.9111698635,0.2982877539,0
2.3134795817,0.3782975594,1
0.4121839935,-3.0047412221,1
1.6053747968,0.7842845485,1
-1.9771220191,0.3348245357,1
0.1665364386,0.8130611486,0
1.3076133038,1.5082594222,1
-0.1820290058,-0.5413603903,1
-0.5373026887,-0.9872594316,0
-0.1471635494,0.3437743247,0
-0.2420964147,1.2470680204,1
0.8101768783,-0.4468769881,0
-4.7514076965,1.9379941603,1
3.2868515042,2.3530345394,1
-2.4045913848,-0.0725574588,1
-0.2176465727,1.1150491013,0
-2.4003609462,0.9287488363,0
-0.2395817767,-0.9220249045,0
-2.4074326608,-1.6201024275,1
0.2899219124,-0.8059244924,0
-1.2063991114,0.0844636300,0
-0.8211809738,1.6581249799,1
0.9023566899,-1.0767196169,0
0.4788586856,0.0843041307,0
0.5001258594,1.3861091126,0
0.0770925156,1.4511113949,0
0.4675217366,0.8516437663,0
2.8214536314,-1.0182207050,1
-2.2744507953,-1.2986740412,1
-1.0358678813,3.7745717738,1
1.1958962424,-1.4234800472,0
0.2739582859,-0.1490581639,0
-0.2646662333,0.8846242636,1
-0.1541036251,2.4392825256,1
1.5882969961,-1.7978331889,1
-1.2852675200,-3.0019713898,1
0.4138137271,-1.6571298450,1
-0.5943802941,-0.5210701039,1
1.0060120668,0.3210529084,0
1.1412733041,-0.5716383349,0
1.6209941506,0.7242645500,0
-0.8595964119,2.0422093696,0
-0.8352014574,1.2512592373,1
-0.1361788311,-0.4127514009,0
-1.5149582775,-0.0498070279,1
-4.2549449335,2.3980242544,1
-0.5255552775,3.1641069107,1
2.1303252793,1.0806943771,0
0.6140963849,-0.3725857318,0
-0.4840440216,-1.6609938332,1
0.3940913533,2.0384772636,1
0.7918877052,2.9644812488,1
1.3685080395,-1.2900125170,1
-0.9352436639,5.1894757150,1
0.8562620713,-0.4401163477,1
0.4503772980,-0.0852078698,0
1.0060290639,0.0784971857,0
-0.2425705100,-2.0364815471,1
-0.1735984694,-0.4951332296,0
0.3554157667,-0.2391030113,0
-0.9442892721,-0.3847827353,0
-2.0563720236,0.1891731916,1
1.3650167575,-2.2401989581,1
-0.3148821737,-1.9339176186,0
1.1012349824,1.1080237204,0
-1.3470886562,-0.9793791663,1
1.6295089611,-0.5724085685,1
0.0650320346,1.3329196054,0
0.6258137901,0.1040169466,1
0.9362944582,1.8539726261,1
-0.1397111013,3.8463797970,1
-0.0607090053,-0.1408911571,0
0.1435775286,-1.3512976146,0
0.0837781247,1.0758676147,1
-1.3652367435,-2.5726212200,1
-1.5093814125,-0.1143975143,1
0.2878252971,-0.5709817753,0
3.0786085122,-1.1395381886,1
-0.8225196686,2.0294113745,0
0.1415446989,-0.5008593556,0
1.4556988725,-0.7792594487,1
0.3821124024,-1.8764630517,1
1.8022946515,1.2981914136,0
1.9549971944,4.2124048370,1
-0.4010196991,-1.2390133334,0
0.4970663324,0.0645072263,0
-0.4502216995,1.3747400810,0
1.5995491581,0.9663420163,1
2.4860171053,1.5112225486,1
-0.6087045497,0.0337576058,0
0.2908760594,-4.1444511164,1
0.3657735957,0.4663825544,0
-0.5608228052,-1.7451910997,0
1.2140443354,-1.3366805618,0
-1.0568418175,-0.3393349776,1
-1.4119216631,1.1409764025,0
0.1780833332,1.1244534310,0
2.4289326319,1.0580382896,1
-0.1395063943,0.7930823782,0
-0.3737216141,-1.1596998102,0
-3.4779043567,-1.8181237890,1
0.5666096639,1.0338518407,0
-2.1152187239,-0.3083288981,1
-0.4071349782,-1.8631331820,0
-0.4916017542,2.1918138528,1
0.1370074320,2.2948361495,1
0.2424518458,-1.5579539685,1
-0.2292739478,-1.7308410956,0
3.4950497041,-0.9690048267,1
1.5275453978,-1.0816754899,1
0.8484829517,0.6650367866,0
-1.3442752188,-0.4064303084,0
-1.1113827717,1.2828290631,0
-1.0910235632,0.8785169695,1
0.6956062789,-0.5042046954,0
-0.0236167179,0.6951724504,0
-1.2719522532,-0.4773122257,1
-1.0998870772,0.9205483711,0
-1.1735354463,1.2263022900,0
2.1379134119,1.8159928496,1
-1.2359799544,-0.3187922464,1
-0.8505416756,-0.5157664290,0
0.2823874267,1.7221998266,0
0.8726528081,0.4771555713,0
-1.0047566095,-0.9358971403,0
1.7616609674,-2.0787832710,1
0.7686538332,-0.6932014089,0
-2.4980672046,-2.4593316461,1
-0.3053983222,-0.3133394789,0
0.5587544556,-3.5305302090,1
0.5120239422,-1.6861051924,1
1.5579641164,0.5375434107,1
-1.0608347887,-1.8779539317,1
1.1491819349,-1.0162322735,1
0.1920044367,0.1616559070,0
-0.2489165326,0.4521510970,0
0.7654236257,-0.2920115491,1
-0.7055297386,-0.6907265172,0
-1.7042920405,-1.7245894616,0
-0.4191103290,0.0298580697,0
-0.6665607876,0.4380165199,0
2.5352446132,-1.3438490014,1
-2.4203215578,0.9177345038,0
-0.6688816581,0.2997457006,0
-1.1377339500,1.7795177292,1
1.4646044257,-1.6943425568,0
-0.7768764866,0.7550497498,0
-1.0577927732,-0.5714885075,1
1.7933547725,-1.1374358862,0
0.1110214790,-0.2782519917,0
-0.9438102064,-0.5327215891,1
0.2648687618,-1.1419834302,0
0.6351270846,-0.7030675645,0
-1.2679863136,4.1657900868,1
1.7160171550,0.7910226897,0
1.9048332526,-0.3143265586,1
-0.2030412152,0.0993751733,0
0.2354814538,3.1482722448,0
-0.2980352311,1.7141025525,0
-1.6350077613,-1.5773581471,0
-3.7817740014,1.7081477448,1
-0.1241148980,0.5005196093,0
0.2775033973,-2.7148220025,1
-0.0221696101,-1.7394815247,0
0.0461029278,1.2856711756,0
0.3168004239,1.5620258921,1
1.9194705038,-2.1871649807,1
1.8481976524,4.2950466487,1
-0.3243995008,-2.1115817180,0
-2.8957567592,-1.9183959764,1
-1.5784685162,-1.6290156046,1
1.5286736875,-2.4097615087,0
-0.7769065989,-0.5440073619,0
-1.2278802980,-0.2195951087,1
